0, NaN, NaN, , 0, 0,  0,  0, 0, 0, 0, 0, 0, NaN, NaN, 0,  NaN, NaN,  NaN, NaN, NaN, , , NaN,  NaN, , , NaN, NaN, , , NaN, NaN, , , NaN, NaN, 0, 0
0, NaN, NaN, , 0, 0,  0,  0, 0, 0, 0, 0, 0, NaN, NaN, 0,  NaN, NaN,  NaN, NaN, NaN, , , NaN,  NaN, , , NaN, NaN, , , NaN, NaN, , , NaN, NaN, 0, 0
0, NaN, NaN, , 0, 0,  0,  0, 0, 0, 0, 0, 0, NaN, NaN, 0,  NaN, NaN,  NaN, NaN, NaN, , , NaN,  NaN, , , NaN, NaN, , , NaN, NaN, , , NaN, NaN, 0, 0
0, NaN, NaN, , 0, 0,  0,  0, 0, 0, 0, 0, 0, NaN, NaN, 0,  NaN, NaN,  NaN, NaN, NaN, , , NaN,  NaN, , , NaN, NaN, , , NaN, NaN, , , NaN, NaN, 0, 0
0, 0.2909090909090909, 0.2909090909090909, 1, 0, 0,  0,  0, 0, 0, 13, 17, 0, 0.7090909090909091, 0.7090909090909091, 0,  0.7090909090909091, 0.2909090909090909,  0.23636363636363636, 0.3090909090909091, 1.0, 1.0, 15.0, 10.090909090909092,  5.739047029701343, 0.0, 11.456, 2.817745454545455, 2.0732896416499527, 40.0, 3059.0, 1688.0181818181818, 1050.2281482534372, 40.0, 203.0, 131.38181818181818, 58.008078977742976, 55, 0
0, 0.12830188679245283, 0.12075471698113208, 2, 0, 0,  0,  0, 0, 0, 25, 35, 0, 0.8716981132075472, 0.8716981132075472, 0,  0.8716981132075472, 0.12075471698113208,  0.09433962264150944, 0.1320754716981132, 1.0, 1.0, 17.0, 12.369811320754717,  4.379047903000939, 0.0, 11.04, 2.591758490566039, 1.5506928047388961, 40.0, 3171.0, 2069.6452830188678, 798.7098294017619, 40.0, 224.0, 151.49056603773585, 43.96239489914381, 265, 0
0, NaN, NaN, , 0, 0,  0,  0, 0, 0, 0, 0, 0, NaN, NaN, 0,  NaN, NaN,  NaN, NaN, NaN, , , NaN,  NaN, , , NaN, NaN, , , NaN, NaN, , , NaN, NaN, 0, 0
0, 0.0995850622406639, 0.11203319502074689, 1, 0, 0,  0,  0, 0, 0, 22, 28, 0, 0.8879668049792531, 0.8879668049792531, 0,  0.8879668049792531, 0.0995850622406639,  0.0912863070539419, 0.11618257261410789, 0.9875518672199171, 1.0, 19.0, 12.721991701244812,  4.165737384400944, 0.0, 11.392, 2.7087136929460582, 1.556301191334876, 40.0, 3561.0, 2121.829875518672, 752.6427411829991, 40.0, 211.0, 153.24896265560167, 40.47387716588098, 241, 0
0, 0.24, 0.24, 1, 0, 0,  0,  0, 0, 0, 10, 13, 0, 0.76, 0.76, 0,  0.76, 0.24,  0.2, 0.26, 1.0, 1.0, 14.0, 10.7,  5.453943217350953, 0.0, 7.232, 3.0233599999999994, 1.990854843930137, 40.0, 2399.0, 1791.16, 1000.6234027847001, 40.0, 171.0, 137.4, 55.35799866006646, 50, 0
0, 1.0, 1.0, 1, 0, 0,  0,  0, 0, 0, 17, 27, 0, 0.0, 0.0, 0,  0.0, 1.0,  0.6296296296296297, 1.0, 1.0, 1.0, 1.0, 1.0,  0.0, 0.0, 0.0, 0.0, 0.0, 40.0, 40.0, 40.0, 0.0, 40.0, 40.0, 40.0, 0.0, 27, 0
