0, 1.0, 1.0, 16, 0, 0,  0,  0, 0, 0, 1280, 1251, 0, 0.0, 0.0, 0,  0.0, 0.0,  1.0, 0.97734375, 0.0, 1.0, 2.0, 1.93671875,  0.24186854202319538, 0.0, 3.104, 2.80699999999997, 0.7251227193138244, 60.0, 120.0, 116.203125, 14.512112521391723, 60.0, 60.0, 60.0, 0.0, 1280, 0
0, 0.9763036861508786, 0.003030742985735545, 16, 0, 0,  0,  0, 0, 0, 11923, 14779, 0, 0.023672980498504075, 0.022296312812083566, 0,  0.022285942434031432, 0.0,  0.030911504378892132, 0.038315954308114304, 0.023672980498504075, 1.0, 726.0, 3.0580896726590168,  1.735393773429078, 0.0, 60.448, 4.549754315378377, 3.715554221751549, 41.0, 40992.0, 164.52786261323158, 104.28474382401316, 41.0, 224.0, 52.77820613200454, 5.582709229774453, 385710, 4
0, 0.31196395035914115, 0.3118913476989797, 16, 0, 0,  0,  0, 0, 0, 65280, 28228, 0, 0.6875859131478578, 0.6778426361541887, 0,  0.6778184352674682, 0.00020812762579620919,  0.3159667770227101, 0.13662852606919518, 0.6878521229017831, 1.0, 94.0, 9.14256258349306,  4.98763475041464, 0.0, 60.736, 3.4792790071791515, 1.457932147801541, 40.0, 6400.0, 838.0002081276258, 497.4596650870117, 40.0, 166.0, 83.02799558575826, 16.393352930549607, 206593, 11
0, 0.4264774780804498, 0.42728063717288, 16, 0, 0,  0,  0, 0, 0, 516, 2067, 0, 0.003614215915936015, 0.5706445351716752, 0,  0.00147245833612208, 0.0010708787899069675,  0.0345358409744997, 0.13834415367110636, 0.004752024630212168, 1.0, 584.0, 4.757379024161703,  28.571377009705863, 0.0, 60.928, 0.8484272806372399, 5.307907519059453, 40.0, 653084.0, 1346.7496820828592, 14567.75670407399, 40.0, 1440.0, 72.10354059299912, 50.53923711730996, 14941, 0
0, 0.923629698119941, 0.9192499229483998, 16, 0, 0,  0,  0, 0, 0, 58816, 24998, 0, 0.07442373513715185, 0.04512790565639853, 0,  0.044900806203059355, 0.00022709945333917303,  0.9540772462569144, 0.4055022953266177, 0.07466705598001525, 1.0, 28.0, 1.6421561470955601,  2.1189336136669397, 0.0, 46.24, 0.413357340989839, 1.758028830768398, 40.0, 15318.0, 356.8525313478353, 1310.4399018350798, 40.0, 1500.0, 85.61558551105487, 119.81392247187827, 61647, 0
0, 0.9999497701986588, 0.21385337920988523, 14, 0, 0,  0,  0, 0, 0, 38458, 15759, 0, 5.02298013411357e-05, 0.9658186201873572, 0,  0.0, 0.03413115001130171,  0.9658688499886983, 0.3957857196674787, 0.03418137981264284, 1.0, 4.0, 2.6891026445990405,  0.6390731866178818, 0.0, 2.112, 1.6622335183456936, 0.6269896315371004, 40.0, 220.0, 171.28161338121907, 43.22860310029572, 40.0, 64.0, 63.18040033151669, 4.357910190738028, 39817, 0
0, 0.9953905122754458, 0.9954015265830314, 16, 0, 0,  0,  0, 0, 0, 136020, 28124, 0, 0.004592966263175865, 0.0007654943771959776, 0,  0.000754480069610424, 0.004692095031445848,  0.7490830588935027, 0.1548831932680552, 0.00929056844841449, 1.0, 14.0, 1.0274421473494069,  0.34573310466206136, 0.0, 29.28, 0.0017860801180733786, 0.11606974108772246, 40.0, 1084.0, 41.57348746021081, 20.75989877081292, 40.0, 77.0, 40.080233723606966, 1.2100108982575586, 181582, 0
0, 0.999969482421875, 0.00433349609375, 16, 0, 0,  0,  0, 0, 0, 65536, 16298, 0, 3.0517578125e-05, 0.0, 0,  0.0, 0.0,  1.0, 0.248687744140625, 3.0517578125e-05, 1.0, 3.0, 2.995635986328125,  0.0663741353954065, 0.0, 9.216, 8.648583984370134, 1.7114233199553373, 52.0, 152.0, 151.7779541015625, 3.371199890859257, 44.0, 52.0, 50.0025634765625, 0.08114565465539512, 65536, 0
0, 0.9893244965587561, 0.6206372673974, 16, 0, 0,  0,  0, 0, 0, 65961, 46192, 0, 0.004384399694111649, 0.0006831506500127453, 0,  0.0, 0.3089064491460617,  0.6725567167983686, 0.47098648993117515, 0.6456997196023452, 1.0, 54.0, 2.0961407086413457,  1.1647866926698844, 0.0, 60.96, 6.6807816874838055, 7.712111792487518, 40.0, 3455.0, 100.6968646444048, 59.892872633975436, 40.0, 89.0, 46.69926076981901, 4.873281565448884, 98075, 0
0, 0.9996829925503249, 0.9995244888254874, 16, 0, 0,  0,  0, 0, 0, 37835, 29579, 0, 0.00026417287472922283, 0.0001585037248375337, 0,  0.0001585037248375337, 0.0,  0.9994980715380145, 0.7813969461615682, 0.0002905901622021451, 1.0, 10.0, 1.9961166587414805,  0.12471467766118585, 0.0, 12.064, 2.955799439953215, 0.26987150990561887, 44.0, 619.0, 95.8423416283616, 7.406182911006415, 42.0, 68.0, 48.00332857822159, 0.20419424406426737, 37851, 3
0, 0.9959141231879626, 0.9959630558443942, 16, 0, 0,  0,  0, 0, 0, 71678, 26056, 0, 0.004036944155605847, 8.563214875527555e-05, 0,  3.669949232368952e-05, 1.2233164107896507e-05,  0.8768487369258059, 0.3187473239953514, 0.004049177319713744, 1.0, 1204.0, 1.033677900789039,  4.218524561058911, 0.0, 27.968, 0.0016637103186739257, 0.16559483179620121, 60.0, 65546.0, 61.79421371337696, 229.60263166116286, 46.0, 71.0, 59.973515199706405, 0.5226480075418202, 81745, 0
0, 0.7145536720909118, 0.7049556515579324, 16, 0, 0,  0,  0, 0, 0, 64303, 27145, 0, 0.28475790439892645, 0.2771453371778627, 0,  0.2770156341976873, 9.977152321184488e-05,  0.6415608257091261, 0.2708297997585529, 0.2853066477765916, 1.0, 25.0, 4.907412026459408,  4.8949690405248685, 0.0, 56.512, 2.7231901345907907, 1.9725014256892262, 40.0, 2276.0, 411.4619122210139, 482.72083269127734, 40.0, 111.0, 69.14808089475102, 15.12608726248744, 100229, 0
